2020-08-10,0.0189108,1.72e-05,0.0911285,0.0764021,0.1047705,0.1212295,0.1081565,0.1213919,0.0799483,0.08581,0.1105307,0.0032599,0.1294884,0.1251497,0.0784055,0.1300372,0.1151113,0.0499389,0.1221347,8.4e-06,0.1536785,1.91e-05,3.98e-05,0.0846779,0.1003922,0.0,0.0246775,0.0,0.0533333,0.058639,0.0121923,0.0512427,0.09,0.1272043,0.0770359,0.1060374,0.0189678,0.1662327,0.0418278,0.0005031,0.09,0.0839439,0.0770659,0.0981861,0.0147886,0.1098417,0.1166667,0.0385011,0.104875,0.0739815,0.0037263,0.1014707,0.0378845,0.0289237,0.06562,0.0595684,0.0004936,0.0344356,0.0557114,0.1272384,0.0594009,0.1421556,0.1254944,0.0044704,0.0,0.1126765,0.116352,0.0508472,0.0224628,0.0592578,0.0493164,0.0455226,4.02e-05,0.0606785,0.0288292,0.0793953,0.0250951,0.0,0.037963,0.012648,0.0460444,0.0180482,0.1744079,0.0874054,0.0744295,0.0899409,0.0784859,0.0173024,0.0714358,0.0585222,0.0649991,0.050546,0.0590164,0.0562858,0.0309003,0.0093433,0.0749229,0.0443833,0.0089746,0.0660056,0.0933755,0.0317799,0.0645976,0.0896851,0.0575797,0.1344183,0.0447437,0.0905081,0.1402607,0.1011215,0.0002092,0.0469588,0.0482228,9.02e-05,0.0651682,0.0397786,0.0378733,0.0667822
2020-08-11,0.0141831,1.29e-05,0.0825852,0.0692749,0.0949483,0.0942896,0.0987133,0.1473961,0.0928342,0.1665724,0.1040914,0.0041557,0.0905755,0.1206054,0.0902429,0.1231645,0.1036265,0.0731564,0.089994,1.02e-05,0.099336,7e-06,2.93e-05,0.1066076,0.0392869,0.0283725,0.0303804,1.59e-05,0.07,0.0189158,0.0338852,0.0501559,0.1166667,0.1311654,3.37e-05,0.1009065,0.0252904,0.1746061,0.0439728,0.0,0.1166667,0.1119252,0.0701302,0.1370038,0.0152392,0.1209838,0.1233333,0.0402843,0.1105983,0.1022525,0.0620939,0.1061786,0.0431463,0.0305764,0.0851663,0.0672771,0.0,0.0074426,0.0466416,0.1260352,0.0493442,0.1124021,0.1046186,0.0046018,0.0257992,0.1159905,0.1170979,0.045962,0.0224628,0.0335205,0.0599532,0.0442219,4.54e-05,0.0686625,0.0260995,0.0568,0.0024211,0.0231089,0.0644834,0.0030276,0.0243764,0.0399639,0.1743834,0.1254533,0.1172834,0.0947933,0.0854086,0.0384499,0.0197064,0.0363786,0.0670303,0.0464477,0.0537705,0.0578071,0.0342086,0.0072358,0.0561133,0.0415199,0.0082566,0.060604,0.1193132,0.0418917,0.0569979,0.0968806,0.0,0.1116323,0.040853,0.0878674,0.1280641,0.103228,0.0001846,0.0385733,0.0526067,0.0322803,0.0834998,0.1323846,0.0220928,0.0690917
2020-08-12,0.0,0.0,0.0939762,0.0786837,0.1080446,0.0538798,0.1174888,0.065032,0.0438483,0.1514295,0.1100442,0.0027268,0.1089762,0.128483,0.081477,0.1323855,0.1099983,0.0575908,0.0932081,4.5e-06,0.1086719,1.15e-05,3.03e-05,0.0689974,0.0619649,0.0,0.0222723,0.0,0.0266667,0.0302653,0.049027,0.0496719,0.0733333,0.136488,0.0734576,0.097486,0.0183356,0.1487397,0.0418278,0.0004797,0.0733333,0.0811458,0.0697345,0.1233034,0.0188245,0.130788,0.1333333,0.0454745,0.1205983,0.1220438,0.0671042,0.1212427,0.0284134,0.0330556,0.0404889,0.0747173,0.001042,0.065491,0.056877,0.1217291,0.0421518,0.0925665,0.1137803,0.0044704,0.0240793,0.1126765,0.1193706,0.0385858,0.0210589,0.0479599,0.0502834,0.0377187,4.23e-05,0.0638721,0.000291,0.0659581,0.0109201,0.0439069,0.0532391,0.0043732,0.0352104,0.0206265,0.1680859,0.0641863,0.042855,0.1017203,0.0788234,0.0422949,0.0862156,0.0695939,0.0853113,0.0450816,0.0380328,0.0273823,0.0200152,0.008714,0.0694152,0.0386565,0.0078976,0.0023251,0.0968339,0.0231127,0.0721973,0.0837068,0.031189,0.0960048,0.0515526,0.102184,0.1616047,0.099015,0.0002338,0.0402504,0.0467615,0.0552562,0.0839548,0.0629425,0.0426075,0.0522896
2020-08-13,0.0179653,1.64e-05,0.0854329,0.0716752,0.0982223,0.0915956,0.0810744,0.1018821,0.0902593,0.128715,0.1070545,0.0048308,0.1133964,0.1278776,0.0909582,0.1309976,0.0961665,0.0370515,0.0996362,7e-06,0.0553123,1.53e-05,3.24e-05,0.1254224,0.0810475,0.0670623,0.0324626,3.75e-05,0.11,0.0,0.0842924,0.0446787,0.04,0.1288565,0.0859838,0.0564393,0.0252904,0.1534943,0.0343203,0.0005616,0.04,0.1119252,0.0617976,0.0959027,0.0147909,0.1176508,0.12,0.0470527,0.115755,0.0989735,0.0596606,0.1032091,0.0326228,0.0297501,0.0670161,0.0383417,0.0011517,0.069363,0.0458056,0.1186521,0.0513513,0.119014,0.0850081,0.0044704,0.0,0.1126765,0.1077273,0.0427454,0.0,0.0572187,0.0493164,0.0338168,3.7e-05,0.0558881,0.0153038,0.0812208,0.04112,0.0254198,0.0945084,0.0158118,0.0419816,0.0,0.1332615,0.0750571,0.0721769,0.0823622,0.0802906,0.0730548,0.0714358,0.0506138,0.0690615,0.0491799,0.0367213,0.0791044,0.0278437,0.0119429,0.0844667,0.035793,0.0068207,0.0253621,0.0933755,0.0274463,0.0588978,0.0835961,0.0239915,0.0729054,0.0398803,0.0867801,0.125015,0.0758414,0.0001907,0.0368962,0.0555293,0.0230887,0.08235,0.145611,0.0,0.0566373
2020-08-14,0.0,0.0,0.0825852,0.0692965,0.0949483,0.0835137,0.1083085,0.0585369,0.0567362,0.1362865,0.1098673,0.0036576,0.0831432,0.1224285,0.0787631,0.1122124,0.0934003,0.0751902,0.0996362,4e-06,0.100332,2.61e-05,3.24e-05,0.0940659,0.1356173,0.056745,0.0148482,3.17e-05,0.06,0.0435063,0.056877,0.0274552,0.1366667,0.1123997,1.92e-05,0.0991963,0.0240259,0.1586052,0.0353928,0.0,0.1366667,0.1063289,0.0711067,0.1507042,0.0134456,0.1158993,0.12,0.0506248,0.12,0.0830205,0.0387005,0.0995159,0.0252564,0.0297501,0.0404889,0.0482567,0.000713,0.044306,0.0785273,0.0559377,0.0481732,0.1124021,0.1001032,0.0040759,0.0,0.1027344,0.1041958,0.0341963,0.0,0.0553205,0.0599532,0.0390193,4.54e-05,0.0686625,0.006701,0.0528066,0.0115172,0.0323525,0.0559632,0.0038686,0.0311477,0.0193374,0.161674,0.0630871,0.0902188,0.0876245,0.0823525,0.0461399,0.0443395,0.0601038,0.073124,0.0464477,0.0590164,0.0791044,0.011915,0.008567,0.0612957,0.0415199,0.0068207,0.0510967,0.0847297,0.0288909,0.0683975,0.0735969,0.0647771,0.0931878,0.0252899,0.0828191,0.0792778,0.0863749,0.0002215,0.033542,0.0379937,0.000116,0.0839927,0.1290851,0.0189367,0.058195
2020-08-15,0.0,0.0,0.0996718,0.0833547,0.1145927,0.0538798,0.1110603,0.1127224,0.0876804,0.186763,0.0971465,0.0047631,0.1100631,0.1203061,0.0853376,0.1138395,0.0985134,0.0515096,0.0964222,7.8e-06,0.090996,2.04e-05,3.14e-05,0.1222867,0.1062727,0.0283725,0.0271081,1.59e-05,0.0466667,0.022699,0.0518596,0.0438588,0.1433333,0.1283058,0.0734501,0.0444673,0.0240259,0.1430387,0.0568429,0.0004797,0.1433333,0.1063289,0.0729727,0.1507042,0.0174791,0.1100118,0.1133333,0.0537985,0.1175783,0.1048073,0.0432205,0.1071189,0.0284134,0.0280973,0.0572429,0.037015,0.0006581,0.0429016,0.0429496,0.1052019,0.0511007,0.1124021,0.1211752,0.0053907,0.0240793,0.1358746,0.1392541,0.0378602,0.0,0.0515076,0.0570523,0.0260129,2.11e-05,0.0319361,0.0001838,0.0085582,0.0136245,0.0277307,0.0926921,0.0,0.0,0.024494,0.1711775,0.0632013,0.1105179,0.0681756,0.0754476,0.0538298,0.0763624,0.0142351,0.0873425,0.050546,0.0,0.0745407,0.0063284,0.004405,0.0494519,0.0458151,0.0075386,0.079792,0.1020214,0.0180568,0.0474983,0.0797552,0.0,0.1009221,0.0457164,0.0841394,0.1433098,0.0969077,0.0001538,0.0218023,0.0482228,0.0942949,0.0702341,8.88e-05,0.0,0.0644105
2020-08-16,0.0170197,1.55e-05,0.0825852,0.0694403,0.0949483,0.0942896,0.1097594,0.1257256,0.1031521,0.1489056,0.1105634,0.0037865,0.1202532,0.141517,0.0752147,0.1378493,0.1010307,0.0359239,0.0867799,8.7e-06,0.0089644,1.66e-05,2.83e-05,0.0972138,0.0875831,0.0799589,0.0074241,4.47e-05,0.0833333,0.0699885,0.0427808,0.0442025,0.1466667,0.1455117,0.0609246,0.0735421,0.0309808,0.1448871,0.0429003,0.0003978,0.1466667,0.1371084,0.0764564,0.1415706,0.0138956,0.1133203,0.1133333,0.0378004,0.102485,0.1048911,0.0827113,0.0972701,0.0199946,0.0280973,0.0712046,0.0482253,0.0014259,0.0832959,0.0600074,0.1067576,0.0496159,0.1157081,0.1136277,0.0042074,0.0,0.1060484,0.1105478,0.0476306,0.0,0.0628967,0.0638212,0.0442219,3.91e-05,0.0590817,0.0153344,0.0649025,0.0343609,0.0300416,0.0392768,0.010319,0.0338562,0.0,0.1744079,0.0951892,0.0902177,0.0888524,0.0839641,0.0249924,0.056656,0.0601038,0.0792176,0.0491799,0.0498361,0.0745407,0.0216974,0.0131602,0.0719413,0.0429516,0.0122054,0.0272798,0.1037506,0.0382804,0.0474983,0.0888457,0.0527814,0.0829122,0.0330715,0.0999318,0.1036709,0.0821611,0.0001538,0.0385733,0.054068,0.0598327,0.0707179,0.105907,0.0236708,0.0477093
2020-08-17,0.0141831,1.29e-05,0.0797374,0.0668306,0.0916742,0.0781257,0.088775,0.080207,0.0490021,0.0832862,0.1002424,0.0018419,0.0894884,0.1130272,0.0788087,0.1201705,0.1023678,0.0698741,0.0835659,5.5e-06,0.0866667,1.59e-05,2.72e-05,0.0470492,0.0839878,0.056745,0.0367137,3.17e-05,0.0966667,0.0264821,0.0562784,0.0545249,0.1366667,0.1279842,0.0931554,0.0564393,0.0227614,0.1227175,0.0386103,0.0006084,0.1366667,0.1007327,0.0715216,0.1392872,0.0165839,0.1184293,0.12,0.0354531,0.1030199,0.1119271,0.0689958,0.1081335,0.021047,0.0297501,0.06562,0.0754835,0.0012066,0.0728938,0.0672911,0.1244246,0.0539019,0.1322378,0.1315804,0.00355,0.0,0.0894784,0.099056,0.0472317,0.0238668,0.0605177,0.0377125,0.0455226,3.91e-05,0.0590817,0.0099208,0.0694107,0.0058616,0.0831921,0.0688777,0.0057188,0.0460444,0.0154699,0.1648963,0.0921021,0.0744324,0.0835437,0.0932229,0.0749773,0.056656,0.0332153,0.0771864,0.0478138,0.0681967,0.0623708,0.0054244,0.0073299,0.0568788,0.0644274,0.0071797,0.0341953,0.0795421,0.0296131,0.0588978,0.0880078,0.0335881,0.1009503,0.0398803,0.0732918,0.125015,0.0779481,0.0001907,0.0436046,0.0584518,0.0276748,0.0758147,0.0860816,0.0173586,0.0438808
2020-08-18,0.0,0.0,0.0911285,0.0763617,0.1047705,0.0511858,0.1089064,0.0476891,0.1160419,0.0984292,0.0998855,0.0026809,0.1074973,0.1297007,0.0649727,0.1206294,0.1025383,0.0703776,0.0996362,3.3e-06,0.0102925,6.4e-06,3.24e-05,0.0689988,0.0359536,0.0670623,0.0228901,3.75e-05,0.0766667,0.0605306,0.0568123,0.0552509,0.1166667,0.1277242,0.0501748,0.0718318,0.0227614,0.1467355,0.0461178,0.0003276,0.1166667,0.1007327,0.0560688,0.0685019,0.014343,0.1117634,0.1133333,0.0434464,0.108145,0.0987727,0.0641071,0.0985012,0.0252564,0.0280973,0.0642238,0.0530607,0.0,0.0071768,0.0650815,0.1308838,0.0496369,0.1124021,0.1001032,0.0047333,0.0223593,0.1193045,0.1187063,0.0427454,0.0,0.0655906,0.0357785,0.0273135,3.49e-05,0.0526945,0.0070838,0.0627913,0.0344441,0.0901247,0.0703625,0.0120206,0.0311477,0.0373856,0.1268823,0.0510992,0.0721743,0.0808169,0.0902869,0.0211474,0.0788257,0.0616855,0.073124,0.0368849,0.0354098,0.0365097,0.0054244,0.0115879,0.0563134,0.0286344,0.0136414,0.0011882,0.0916464,0.0260018,0.055098,0.0867912,0.0575797,0.1062709,0.0320988,0.0761915,0.1006218,0.0863746,0.0001784,0.0301878,0.0204581,0.0230597,0.0614193,0.1389658,0.0426075,0.0497862
2020-08-19,0.0141831,1.29e-05,0.0911285,0.0762333,0.1047705,0.0889016,0.0854519,0.0325206,0.0825154,0.1413342,0.0931861,0.0015382,0.0543593,0.108483,0.0821186,0.1120596,0.1019482,0.0560806,0.089994,2.2e-06,0.1113412,1.47e-05,2.93e-05,0.0376348,0.0773212,0.0928554,0.0193026,5.19e-05,0.04,0.0340484,0.0300426,0.041218,0.1833333,0.1027944,0.0644918,0.0718318,0.0221291,0.1272383,0.0311027,0.0004212,0.1833333,0.0979346,0.0492733,0.0822023,0.0219605,0.1068735,0.11,0.0401766,0.0996233,0.1267543,0.0431945,0.1176914,0.048408,0.0272709,0.0349042,0.0555678,0.001042,0.062833,0.0570068,0.1011536,0.0447655,0.0958724,0.0972019,0.0051278,0.0,0.1292465,0.1287063,0.0354176,0.0,0.0395715,0.0589863,0.0247122,3.91e-05,0.0590817,0.0148128,0.026532,0.0042446,0.0600832,0.042024,0.002523,0.0203137,0.0,0.11423,0.1246967,0.0631541,0.0975204,0.080538,0.0499849,0.0738991,0.0616855,0.0792176,0.0409833,0.0472131,0.0806257,0.0256018,0.0085571,0.0676429,0.0529737,0.0096925,0.0390848,0.1037506,0.0303354,0.0417985,0.087382,0.0287898,0.0931373,0.0359895,0.0845019,0.1128184,0.082161,0.0001354,0.0301878,0.0496841,0.0966186,0.0895374,0.1588338,0.0,0.0453998
